Importance,Level,Job Zone,Code,Occupation,Skill,Importance_norm,Level_norm,SkillDemand,Collated_Score
0.0,0.0,2,41-2011.00,Cashiers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,17-2041.00,Chemical Engineers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-1052.00,"Chemistry Teachers, Postsecondary",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,11-1011.00,Chief Executives,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,11-1011.03,Chief Sustainability Officers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,21-1021.00,"Child, Family, and School Social Workers",repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,39-9011.00,Childcare Workers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-1011.00,Chiropractors,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,27-2032.00,Choreographers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,17-3022.00,Civil Engineering Technologists and Technicians,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,13-1031.00,"Claims Adjusters, Examiners, and Investigators",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,21-2011.00,Clergy,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,19-2041.01,Climate Change Policy Analysts,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,19-3033.00,Clinical and Counseling Psychologists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,15-2051.02,Clinical Data Managers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,19-3039.03,Clinical Neuropsychologists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-1141.04,Clinical Nurse Specialists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,11-9121.01,Clinical Research Coordinators,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,27-2022.00,Coaches and Scouts,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,27-1021.00,Commercial and Industrial Designers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-1122.00,"Communications Teachers, Postsecondary",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,21-1094.00,Community Health Workers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,11-3111.00,Compensation and Benefits Managers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,11-9199.02,Compliance Managers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,13-1041.00,Compliance Officers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,15-1251.00,Computer Programmers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-1021.00,"Computer Science Teachers, Postsecondary",repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,39-6012.00,Concierges,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,47-4011.00,Construction and Building Inspectors,repairing,0.0,0.0,0.0,83.0
0.0,0.0,1,35-2011.00,"Cooks, Fast Food",repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,35-2012.00,"Cooks, Institution and Cafeteria",repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,35-2014.00,"Cooks, Restaurant",repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,35-2015.00,"Cooks, Short Order",repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,13-1041.06,Coroners,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,43-4021.00,Correspondence Clerks,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,13-1051.00,Cost Estimators,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,39-3092.00,Costume Attendants,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,13-2041.00,Credit Analysts,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,43-4041.00,"Credit Authorizers, Checkers, and Clerks",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,13-2071.00,Credit Counselors,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,29-1141.03,Critical Care Nurses,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,33-9091.00,Crossing Guards and Flaggers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-4012.00,Curators,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,43-4051.00,Customer Service Representatives,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,33-3051.04,Customs and Border Protection Officers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,13-1041.08,Customs Brokers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,1,51-9031.00,"Cutters and Trimmers, Hand",repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,27-2031.00,Dancers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,43-9021.00,Data Entry Keyers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,41-9011.00,Demonstrators and Product Promoters,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-1213.00,Dermatologists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,33-3021.00,Detectives and Criminal Investigators,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,29-2051.00,Dietetic Technicians,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-1031.00,Dietitians and Nutritionists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,1,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,21-2021.00,"Directors, Religious Activities and Education",repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,15-1299.03,Document Management Specialists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,1,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-1063.00,"Economics Teachers, Postsecondary",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,19-3011.00,Economists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,27-3041.00,Editors,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,11-9032.00,"Education Administrators, Kindergarten through Secondary",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,11-9033.00,"Education Administrators, Postsecondary",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-1081.00,"Education Teachers, Postsecondary",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,25-2021.00,"Elementary School Teachers, Except Special Education",repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,43-4061.00,"Eligibility Interviewers, Government Programs",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,11-9161.00,Emergency Management Directors,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-1214.00,Emergency Medicine Physicians,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,17-2199.03,"Energy Engineers, Except Wind and Solar",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-1032.00,"Engineering Teachers, Postsecondary",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-1123.00,"English Language and Literature Teachers, Postsecondary",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,11-9072.00,"Entertainment and Recreation Managers, Except Gambling",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,13-1041.01,Environmental Compliance Inspectors,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,19-3011.01,Environmental Economists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,17-2081.00,Environmental Engineers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,19-2041.02,Environmental Restoration Planners,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-1053.00,"Environmental Science Teachers, Postsecondary",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,19-2041.00,"Environmental Scientists and Specialists, Including Health",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,19-1041.00,Epidemiologists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,13-1041.03,Equal Opportunity Representatives and Officers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-1215.00,Family Medicine Physicians,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-9021.00,Farm and Home Management Educators,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,13-1074.00,Farm Labor Contractors,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,27-1022.00,Fashion Designers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,1,35-3023.00,Fast Food and Counter Workers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,43-4071.00,File Clerks,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,13-2061.00,Financial Examiners,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,11-3031.00,Financial Managers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,13-2099.01,Financial Quantitative Analysts,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,17-2111.02,Fire-Prevention and Protection Engineers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,33-1011.00,First-Line Supervisors of Correctional Officers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,39-1022.00,First-Line Supervisors of Personal Service Workers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,41-1011.00,First-Line Supervisors of Retail Sales Workers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,53-2031.00,Flight Attendants,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles",repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,27-1023.00,Floral Designers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,35-2021.00,Food Preparation Workers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,19-1012.00,Food Scientists and Technologists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,35-3041.00,"Food Servers, Nonrestaurant",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,13-2099.04,"Fraud Examiners, Investigators and Analysts",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,13-1131.00,Fundraisers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,11-2033.00,Fundraising Managers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,11-9171.00,Funeral Home Managers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,39-3012.00,Gambling and Sports Book Writers and Runners,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,43-3041.00,Gambling Cage Workers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,39-3011.00,Gambling Dealers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,11-9071.00,Gambling Managers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,11-1021.00,General and Operations Managers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-9092.00,Genetic Counselors,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,19-1029.03,Geneticists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,19-3092.00,Geographers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,15-1299.02,Geographic Information Systems Technologists and Technicians,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-1064.00,"Geography Teachers, Postsecondary",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,19-2042.00,"Geoscientists, Except Hydrologists and Geographers",repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,13-1041.04,Government Property Inspectors and Investigators,repairing,0.0,0.0,0.0,83.0
0.0,0.0,1,45-2041.00,"Graders and Sorters, Agricultural Products",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,27-1024.00,Graphic Designers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,17-2111.00,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,21-1091.00,Health Education Specialists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,15-1211.01,Health Informatics Specialists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,21-1022.00,Healthcare Social Workers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,19-3093.00,Historians,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-1125.00,"History Teachers, Postsecondary",repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,31-1121.00,Home Health Aides,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-1229.02,Hospitalists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,1,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,43-4081.00,"Hotel, Motel, and Resort Desk Clerks",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,17-2112.01,Human Factors Engineers and Ergonomists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,11-3121.00,Human Resources Managers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,13-1071.00,Human Resources Specialists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,19-2041.03,Industrial Ecologists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,17-2112.00,Industrial Engineers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,19-3032.00,Industrial-Organizational Psychologists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,15-1299.09,Information Technology Project Managers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-9031.00,Instructional Coordinators,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,43-9041.00,Insurance Claims and Policy Processing Clerks,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,41-3021.00,Insurance Sales Agents,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,13-2053.00,Insurance Underwriters,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,33-3021.06,Intelligence Analysts,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,27-1025.00,Interior Designers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,27-3091.00,Interpreters and Translators,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,43-4111.00,"Interviewers, Except Eligibility and Loan",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,11-3031.03,Investment Fund Managers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,23-1023.00,"Judges, Magistrate Judges, and Magistrates",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,23-1012.00,Judicial Law Clerks,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,25-2012.00,"Kindergarten Teachers, Except Special Education",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,13-1075.00,Labor Relations Specialists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,17-1012.00,Landscape Architects,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-1112.00,"Law Teachers, Postsecondary",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,23-1011.00,Lawyers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,43-6012.00,Legal Secretaries and Administrative Assistants,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-4022.00,Librarians and Media Collections Specialists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-1082.00,"Library Science Teachers, Postsecondary",repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,29-2061.00,Licensed Practical and Licensed Vocational Nurses,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,43-4131.00,Loan Interviewers and Clerks,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,13-2072.00,Loan Officers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,13-1081.00,Logisticians,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,13-1081.02,Logistics Analysts,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,11-9199.08,Loss Prevention Managers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",repairing,0.0,0.0,0.0,83.0
0.0,0.0,1,37-2012.00,Maids and Housekeeping Cleaners,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,39-5091.00,"Makeup Artists, Theatrical and Performance",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,13-1111.00,Management Analysts,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,39-5092.00,Manicurists and Pedicurists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,13-1161.00,Market Research Analysts and Marketing Specialists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,11-2021.00,Marketing Managers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,21-1013.00,Marriage and Family Therapists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,31-9011.00,Massage Therapists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-1022.00,"Mathematical Science Teachers, Postsecondary",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,15-2021.00,Mathematicians,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,17-3013.00,Mechanical Drafters,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,27-2012.03,Media Programming Directors,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,11-9111.00,Medical and Health Services Managers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,29-2036.00,Medical Dosimetrists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,19-1042.00,"Medical Scientists, Except Epidemiologists",repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,43-6013.00,Medical Secretaries and Administrative Assistants,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,31-9094.00,Medical Transcriptionists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,21-1023.00,Mental Health and Substance Abuse Social Workers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,21-1014.00,Mental Health Counselors,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,27-1026.00,Merchandise Displayers and Window Trimmers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,19-1022.00,Microbiologists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-9099.01,Midwives,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers",repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,41-9012.00,Models,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,19-1029.02,Molecular and Cellular Biologists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,27-2041.00,Music Directors and Composers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,29-1129.02,Music Therapists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,39-9011.01,Nannies,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,11-9121.00,Natural Sciences Managers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-1299.01,Naturopathic Physicians,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-1217.00,Neurologists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,19-3039.02,Neuropsychologists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,43-4141.00,New Accounts Clerks,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,27-3023.00,"News Analysts, Reporters, and Journalists",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-1161.00,Nurse Midwives,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-1171.00,Nurse Practitioners,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,31-1131.00,Nursing Assistants,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-1072.00,"Nursing Instructors and Teachers, Postsecondary",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-1218.00,Obstetricians and Gynecologists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-1122.00,Occupational Therapists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,43-9061.00,"Office Clerks, General",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,15-2031.00,Operations Research Analysts,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-1041.00,Optometrists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,43-4151.00,Order Clerks,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,31-1132.00,Orderlies,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-1023.00,Orthodontists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-1299.02,Orthoptists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,47-2142.00,Paperhangers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,23-2011.00,Paralegals and Legal Assistants,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,53-6061.00,Passenger Attendants,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,29-2099.08,Patient Representatives,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,43-3051.00,Payroll and Timekeeping Clerks,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-1221.00,"Pediatricians, General",repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,31-1122.00,Personal Care Aides,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,13-2052.00,Personal Financial Advisors,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,17-2171.00,Petroleum Engineers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-1051.00,Pharmacists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,29-2052.00,Pharmacy Technicians,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-1126.00,"Philosophy and Religion Teachers, Postsecondary",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-1229.04,Physical Medicine and Rehabilitation Physicians,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,31-2022.00,Physical Therapist Aides,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-1071.00,Physician Assistants,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-1222.00,"Physicians, Pathologists",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,19-2012.00,Physicists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-1081.00,Podiatrists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,27-3043.05,"Poets, Lyricists and Creative Writers",repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,33-3051.00,Police and Sheriff's Patrol Officers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,33-3021.02,Police Identification and Records Officers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-1065.00,"Political Science Teachers, Postsecondary",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,19-3094.00,Political Scientists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,43-5051.00,Postal Service Clerks,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,43-5052.00,Postal Service Mail Carriers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,11-9131.00,Postmasters and Mail Superintendents,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,25-2011.00,"Preschool Teachers, Except Special Education",repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-1229.05,Preventive Medicine Physicians,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,33-9021.00,Private Detectives and Investigators,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,21-1092.00,Probation Officers and Correctional Treatment Specialists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,43-3061.00,Procurement Clerks,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,27-2012.00,Producers and Directors,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,43-5061.00,"Production, Planning, and Expediting Clerks",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,43-9081.00,Proofreaders and Copy Markers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,11-9141.00,"Property, Real Estate, and Community Association Managers",repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,31-1133.00,Psychiatric Aides,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,29-2053.00,Psychiatric Technicians,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,29-1223.00,Psychiatrists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-1066.00,"Psychology Teachers, Postsecondary",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,27-3031.00,Public Relations Specialists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,11-3061.00,Purchasing Managers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,53-4031.00,Railroad Conductors and Yardmasters,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,41-9021.00,Real Estate Brokers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,3,41-9022.00,Real Estate Sales Agents,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,43-4171.00,Receptionists and Information Clerks,repairing,0.0,0.0,0.0,83.0
0.0,0.0,5,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,39-9032.00,Recreation Workers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,29-1125.00,Recreational Therapists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,2,53-1042.01,Recycling Coordinators,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,11-9199.01,Regulatory Affairs Managers,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,13-1041.07,Regulatory Affairs Specialists,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,21-1015.00,Rehabilitation Counselors,repairing,0.0,0.0,0.0,83.0
0.0,0.0,4,19-2099.01,Remote Sensing Scientists and Technologists,repairing,0.0,0.0,0.0,83.0
